"SAMPLING_DATE","SITE_CODE","PARAMETER_NAME","CAMPAIGN_NAME_SHORT","REFERENCE_ID","ENVIRON_COMPARTMENT","ENVIRON_COMPARTMENT_SUB","PARAMETER_TYPE","MEASURED_TYPE","SUBSAMPLE","SAMPLE_ID","MEASURED_FLAG","MEASURED_VALUE","MEASURED_UNIT","MEASURED_N","UNCERTAINTY_TYPE","UNCERTAINTY_UPPER","UNCERTAINTY_LOWER","LOQ_VALUE","LOQ_UNIT","LOD_VALUE","LOD_UNIT","SAMPLING_PROTOCOL","EXTRACTION_PROTOCOL","FRACTIONATION_PROTOCOL","ANALYTICAL_PROTOCOL","MEASUREMENT_COMMENT"
"2025-09-17","Vannmiljø_246-103014","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-17","Vannmiljø_246-103014","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-29","Vannmiljø_246-103015","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-29","Vannmiljø_246-103015","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-21","Vannmiljø_246-103015","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-21","Vannmiljø_246-103015","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-16","Vannmiljø_246-103015","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-16","Vannmiljø_246-103015","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-16","Vannmiljø_246-103016","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-16","Vannmiljø_246-103016","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-18","Vannmiljø_246-103016","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-18","Vannmiljø_246-103016","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-28","Vannmiljø_246-103016","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-28","Vannmiljø_246-103016","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-11","Vannmiljø_246-103017","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.91,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-11","Vannmiljø_246-103017","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-21","Vannmiljø_246-103017","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.91,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-21","Vannmiljø_246-103017","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-21","Vannmiljø_246-103017","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-21","Vannmiljø_246-103017","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-30","Vannmiljø_246-103018","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-30","Vannmiljø_246-103018","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-15","Vannmiljø_246-103018","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-15","Vannmiljø_246-103018","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-16","Vannmiljø_246-103018","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-16","Vannmiljø_246-103018","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",4.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-16","Vannmiljø_246-103019","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-16","Vannmiljø_246-103019","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",4.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-28","Vannmiljø_246-103019","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-28","Vannmiljø_246-103019","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-18","Vannmiljø_246-103019","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-18","Vannmiljø_246-103019","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103020","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103020","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103020","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103020","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_246-103020","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_246-103020","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-28","Vannmiljø_246-103021","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-28","Vannmiljø_246-103021","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-02","Vannmiljø_246-103021","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-02","Vannmiljø_246-103021","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-03","Vannmiljø_246-103022","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-03","Vannmiljø_246-103022","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-04","Vannmiljø_246-103022","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-04","Vannmiljø_246-103022","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-21","Vannmiljø_246-103022","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-21","Vannmiljø_246-103022","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-17","Vannmiljø_246-103023","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-17","Vannmiljø_246-103023","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-24","Vannmiljø_246-103023","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-24","Vannmiljø_246-103023","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-07","Vannmiljø_246-103023","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-07","Vannmiljø_246-103023","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_246-103024","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_246-103024","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103024","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103024","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103024","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103024","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-18","Vannmiljø_246-103025","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-18","Vannmiljø_246-103025","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-28","Vannmiljø_246-103025","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-28","Vannmiljø_246-103025","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-02","Vannmiljø_246-103025","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-02","Vannmiljø_246-103025","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103026","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103026","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.8,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_246-103026","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-12","Vannmiljø_246-103026","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",3.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103026","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-24","Vannmiljø_246-103026","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-28","Vannmiljø_246-103027","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-28","Vannmiljø_246-103027","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",0.66,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-18","Vannmiljø_246-103027","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-18","Vannmiljø_246-103027","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-02","Vannmiljø_246-103027","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-02","Vannmiljø_246-103027","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-02","Vannmiljø_246-103029","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-02","Vannmiljø_246-103029","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-30","Vannmiljø_246-103029","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-30","Vannmiljø_246-103029","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-15","Vannmiljø_246-103029","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-15","Vannmiljø_246-103029","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-23","Vannmiljø_246-103031","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.3,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-23","Vannmiljø_246-103031","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-04","Vannmiljø_246-103031","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-04","Vannmiljø_246-103031","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-03","Vannmiljø_246-103031","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.4,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-03","Vannmiljø_246-103031","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-05","Vannmiljø_246-103032","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.6,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-08-05","Vannmiljø_246-103032","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.9,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-16","Vannmiljø_246-103032","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.5,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-09-16","Vannmiljø_246-103032","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-03","Vannmiljø_246-103032","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-06-03","Vannmiljø_246-103032","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",1.7,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
"2025-07-30","Vannmiljø_246-103034","Copper","Vm_2025","VannmiljøCopper2025","Aquatic","Freshwater","Stressor","Concentration","1","Fake ID","",2.1,"µg/L",1,"Not reported",,,,"µg/L",,"µg/L","1","2","3","4",
